Address_ID|Ent_ID|Address|City|stateProvince|Country|PostalCode|Remarks|NameSource
12754122|312395|ulitsa Neglinnaya, 12|Moscow|Moscow|Russia|107016||
576149|2377473||||Afghanistan|||SECO
576150|2377473||||Pakistan|||SECO
576882|1867459||||Uzbekistan|||
577934|5759024|Avenida Francisco de Miranda con Calle San Ignacio de Loyola|Caracas|Distrito Capital|Venezuela|||
10890671|7288330||||Syria|||
10893079|7101267||||Libya|||
11405644|8166602||||Syria|||
11405683|8166702||||Syria|||
11405721|8166838||||Syria|||
11405738|8166738||||Syria|||
11405803|8166937||||Syria|||
11405899|8166587||||Syria|||
11405918|8167138||||Syria|||
11405975|8167123||||Syria|||
11405993|8166688||||Syria|||
11406122|8166887||||Syria|||
12791478|1869296|Baniyas Street|Deira, Dubai|Dubai|United Arab Emirates|||
12566238|312392|Ulitsa Vavilova, 19|Moscow|Moscow Region|Russia|117997||
11111916|7209060|||Punjab|Pakistan|||
311108|1669469|3111 Ma. Bautista, Punta|Manila||Philippines|||
11682336|8445280||Vladivostok|Primorsky Krai|Russia|||
12108450|8866718||Foggia|Puglia|Italy|||
13040061|9792983||Miami|Florida|United States|||
472388|5413690|||North Kivu|Democratic Republic of the Congo|||
11202057|7686207|Km 19 Vía Tumaco|Tumaco|Nariño|Colombia|||
380335|1869299|Sargord Sakhani Avenue|Tehran|Tehran Province|Iran|||
380337|1869299|Pasdaran Avenue|Tehran|Tehran Province|Iran|||
382553|1869299|Ferdowsi Avenue|Tehran|Tehran Province|Iran|||
382554|1869299|Sargord Sakhaei Avenue|Tehran|Tehran Province|Iran|||
12685080|9434442|Unesco Center, Verdun|Beirut|Beirut Governorate|Lebanon|||
13103591|7634935||||Colombia|||
13112944|9860517||Kish Island|Hormozgan Province|Iran|||
11735423|8496538||Magangué|Bolivar|Colombia|||
13121845|1870864||||United States|||
13121846|1870864||||Iran|||
11776877|8547617|237 MotahariI Avenue|Tehran|Tehran|Iran|||
11776878|8547617||Mashhad|Razavi Khorasan|Iran|||
11780937|8551261|Vavilova Street|MOSCOW||Russia|117997||
11780938|8551261|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
11780939|8551261||MOSCOW|MOSCOW|Russia|||
12728434|5969117|Beirut Hadath|Beirut|Beirut Governorate|Lebanon|||
12728435|5969117|Industrial Area 11|Sharjah|Emirate of Sharjah|United Arab Emirates|||
12688551|9437907||||Mali|||
12688552|9437907||||Burkina Faso|||
10888604|1955939||Pyongyang||North Korea|||
11399232|2510966|Sanati Street on the west|Tehran|Tehran Province|Iran|||
11399233|2510966|Ministry of Intelligence, Second Negarestan Street|Tehran|Tehran Province|Iran|||
11403717|1955267|15 Street, Number Two|Tehran|Tehran province|Iran|||
11405227|8168063||||Syria|||
11405691|8166598||||Syria|||
11405714|8166798||||Syria|||
11405720|8166698||||Syria|||
11405921|8166591||||Syria|||
11405928|8166791||||Syria|||
11405972|8166891||||Syria|||
11406096|8167084||||Syria|||
11406097|8167091||||Syria|||
157872|1870864|Shahid Langari St,|Lavizan Neighborhood, Tehran City|Tehran Province|Iran|19395||
11791191|8562993|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791192|8562993|AZADEGAN AV|AHWAZ|AHWAZ|Iran|||
11791677|8563386|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791678|8563386|SAADAT ABAD AVE.|ISFAHAN|ISFAHAN|Iran|||
11791689|8563393|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791690|8563393|VALI ASR ST. MIRDAMAD BLVD.|TEHRAN|TEHRAN|Iran|||
11794420|8566237|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794634|8566437||TEHRAN|TEHRAN|Iran|||
11794635|8566437|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794844|8566630|OVERSEAS INVT. AND NETW. EXPANSION,|TEHRAN|TEHRAN|Iran|1549634811||
11794859|8566644|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794860|8566644|FATEMI SQRT|TEHRAN|TEHRAN|Iran|||
11794951|8566737|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794952|8566737|SABZEH MEYDAN|ZANJAN|ZANJAN|Iran|||
12745227|9448946||||Colombia|||
13176952|5521357|De Montoya 1 c. sur, 1 c. este, 1c. Sur.|||Nicaragua|||
11143381|7613252|Airport Road|Beirut||Lebanon|||
11143382|7613252|Street 21, Section 929|Baghdad||Iraq|||
13023679|9778469|15, Artinskaya St.|Yekaterinburg|Sverdlovsk region|Russia|620141||
11122872|7584090||Uman|Cherkasy Region|Ukraine|||
12101730|8860689|1209 Orange Street|New Castle|Delaware|United States|19801||
12102120|8861021||||Cayman Islands|||
310389|2489479|Haftom Tir Square, South Mofte Avenue|Tehran||Iran|||
310390|2489479||Tehran||Iran|||
318124|204883||||Libya|||
318152|1534646||Mainz||Germany|55128 ||
318156|1528512|Number 5/B viale Cambonino|Cremona||Italy|||
12639797|8290844||||Colombia|||
471385|5409479||Medellin|Antioquia|Colombia|||
474540|1521895|Jamal street|Al-Hudaydah||Yemen|||
12088166|7361963||Al-Qaim|Al Anbar Province|Iraq|||
13077968|9746499||New Cairo|Cairo Governorate|Egypt|||
378024|1868525|Mehrabad International Airport|Tehran|Tehran Province|Iran|||
12123858|5818217||||Syria|||
353565|3206443|Pasdaran Avenue|Tehran||Iran|||
12162893|1870248||||United States|||
12178168|2560322|Kolkhoznaya, 28||Krasnodar|Russia|||
13112325|9131365||||Colombia|||
12142576|203615||||United States|||
12148362|1540262|19, Vavilova st.|Moscow|Moscow|Russia|117997||
12148363|1540262|29, Bolshaya Morskaya st.|St. Petersburg|St. Petersburg|Russia|190000||
12148364|1540262|26/1, Sofiyskaya embankment|Moscow|Moscow|Russia|117997||
12148365|1540262|12, Neglinnaya st.|Moscow|Moscow|Russia|107016||
402884|3820996||Dakar|Dakar|Senegal|||
11778471|5056448|Buyukdere Caddesi, No:106|Istanbul|Istanbul|Turkey|34394||
11778472|5056448|Buyukdere Caddesi, 141|Istanbul|Istanbul|Turkey|34394||
11784535|8555771|Vavilova Street|MOSCOW||Russia|117997||
11784536|8555771|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
11784537|8555771||EKATERINBURG|EKATERINBURG|Russia|||
12181193|3198406||||Afghanistan|||
12185743|8946639|Calle Lluís Món|Girona|Catalonia|Spain|||
10729315|5528876||Homs District|Homs Governorate|Syria|||
11711871|8466778|Calle 35 Carrera 23|Montería|Córdoba|Colombia|||
12197700|8958357|Km. 14 vía Zapatoca Vereda Palogordo|Girón|Santander|Colombia|687547||
10852697|7241368||Leicester|Leicestershire|United Kingdom|||
11791381|8563141|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791382|8563141|EMAM KHOMAINI AV.|ARAK|ARAK|Iran|||
11791593|8563324|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791594|8563324|BAZAR SEFFIN KISH ISLAND|KISH ISLAND|KISH ISLAND|Iran|||
11791781|8563442|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791837|8563473|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794149|8565996|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794150|8565996||Gonbad Kavus|Golestan|Iran|||
11794589|8566399|MIRDAMAD BLVD|TEHRAN||Iran|1549634811||
11794590|8566399|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11795545|2530974||||Pakistan|||
12257955|9021111|Lobachevsky Street||Moscow|Russia|119361||
12260203|9023166||||Iran|||
13187354|9031425||||Colombia|||
580665|3198406||||Pakistan|||UA-SFMS
11405631|8166568||||Syria|||
11405702|8166636||||Syria|||
11405828|8167039||||Syria|||
254336|1869376|Mirzaie Shirazi|Shiraz|Fars|Iran|||
10945963|7353054|Vavilova, 3|Moscow|Moscow|Russia|119334||
10952040|7360074|14 Str.|Al Mansour|Baghdad|Iraq|||
10955614|5948084|Uspenskaya St., 5|Krasnogorsk|Moscow region|Russia|143409||
10956034|7364861||Nineveh|Nineveh|Iraq|||
11426491|8188717||||Afghanistan|||
11426492|8188717||||Pakistan|||
11439611|7307412|Omdurman al-Zahrouni||Tunis|Tunisia|||
11907102|8686056||||Iran|||
11913826|8693408||Norosi|Bolívar|Colombia|||
11913827|8693408||Aguachica|Cesar|Colombia|||
12404935|9145380|37a Leningradskiy prospekt|Moscow||Russia|125167||
12859163|7697305|2, avenue des Orangers|Kinshasa/Gombe||Democratic Republic of the Congo|||
497147|5513303|21, Gogolevskiy Boulevard|Moscow||Russia|119991||
497149|5513303|24, Usacheva St.|Moscow||Russia|119048||
10677361|1868129|||Gaza Strip|Palestina|||
11029031|1869376|Ayatollah Mirzay-e Shiraz Blvd.|Shiraz|Fars|Iran|||
11030866|7456913|||Virginia|United States|||
11040816|1868129||||Lebanon|||
12443738|7456963||Fredrikstad|Østfold|Norway|||
528560|5615690||Sydney|New South Wales|Australia|||
11368661|476674|Donnefield Drive Street, No. 5425|Charlotte|North Carolina|United States|28227||
417278|2010628||Zabadani||Syria|||Sanctions
10965353|5990897|||São Paulo|Brazil|||
10970632|7382373||Mashad||Iran|||
10970633|7382373|Khalage Rd.|Mashad||Iran|||
10970634|7382373|Khalaj Rd.|Mashad||Iran|||
11520840|8289486||||Iran|||
11960463|8735199|Bob Taylor Road|Monrovia|Montserrado County|Liberia|||
11960522|8735256||Tema|Tema Metropolitan District|Ghana|||
369180|1660468||Doha||Qatar|||SECO
369363|203619||Nuoro||Italy|||SECO
11021084|5374673||Tal Afar|Nineveh|Iraq|||
11537088|5733296|Av. Jesus Subero, Calle y Callejon11 Sur, diagonal al SSO.|Barcelona|Anzoátegui|Venezuela|||
11539083|8305612||Baghdad|Baghdad|Iraq|||
11539084|8305612||||Iraq|||
11539469|5733032|Carretera Nacional via El Zorro|Maturin|Monagas|Venezuela|||
12520258|1868129||||United States|||
12526321|1869376|Mirzaye Shirazi Blv.|Shiraz||Iran|||
12526322|1869376|Mirzaie Shirazi|Shiraz|Fars|Iran|71365-1589||
11057890|7494949|Vaprio D'Adda|Milan|Lombardy|Italy|||
11069553|7508453||Nablus|Nablus|Palestina|||
11071261|7307412||Tunis|Tunis|Tunisia|||
10895046|7293333||Pyongyang|Pyongyang Province|North Korea|||
10991480|7407002|||Sughd region|Tajikistan|||
259648|203676|Via della Martinella 132|Parma||Italy|||SECO
268515|203258|41–45, Rue Estienne d’Orves |||France|||
11046889|7475722|Açoita Cavalo|Morro Redondo|Rio Grande do Sul|Brazil|||
11047824|7478080|Tejgaon|Dhaka|Dhaka|Bangladesh|||
11509956|8280526|Sparkhill|Birmingham|England|United Kingdom|||
11510082|8280526||Antwerp||Belgium|||
11511895|8282241|Leningrad prospekt, 37 A|Moscow|Moscow|Russia|125167||
11512900|8281548|||Nariño|Colombia|||
11512901|8281548|Carrera 8 No. 1-49|Ipiales|Nariño|Colombia|||
11515567|1531591||||United States|||
12982529|5946866|3, 5th Krivoluchenskaya St.|Tula|Tula region|Russia|300016||
11412685|1815410||Baghdad|Baghdad Governorate|Iraq|||
11424301|8186084||Cartagena|Bolívar|Colombia|||
12432605|9021026|Poseidonos, 1|Egkomi|Nicosia|Cyprus|2406||
12897823|9648903||||Colombia|||
11784937|8556146|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
11784938|8556146||TYUMEN|TYUMEN|Russia|||
12717370|9466174||||Colombia|||
12699237|7475735|Rua Irmã Paula, 200|Varginha|Minas Gerais|Brazil|||
582735|2005794|Krizhizhanovskogo St., 14|Moscow|Moscow|Russia|117218||
11404634|1868537|44 Sharif St., between Hoveyzeh & Korramshahr, North Sohrevardi Ave.|Tehran|Tehran Province|Iran|||
11405636|8166593||||Syria|||
11405692|8166661||||Syria|||
11405695|8166512||||Syria|||
11405806|8166946||||Syria|||
11405938|8167095||||Syria|||
11405961|8166878||||Syria|||
11406129|8166912||||Syria|||
11406164|8166844||||Syria|||
12786072|5947781|Dunajska Cesta|Ljubljana|Ljubljana|Slovenia|1000||
12786073|5947781|DUNAJSKA 128A|LJUBLJANA|LJUBLJANA|Slovenia|1000||
157596|1869303||Isfahan|Isfahan Province|Iran|||
157696|1897498|Amin Industrial Estate|Mashad||Iran|||
157697|1897498|Kaveh Complex|Mashad||Iran|||
157698|1897498||Mashad||Iran|||
161197|1868537|Pasdaran Avenue|Tehran|Tehran Province|Iran|||
169427|1871141||Zabadani|Rif Dimashq Governorate|Syria|||
170769|1867282||Tehran City|Tehran Province|Iran|||
10851783|7240240|||Victoria|Australia|||
11791419|8563166|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791420|8563166||TEHRAN|TEHRAN|Iran|||
11791467|8563200|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791625|8563349|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791626|8563349||TEHRAN|TEHRAN|Iran|||
11791736|8563417|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791823|8563464|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791824|8563464|TOLOE FAJAR CROSS|MARAGHEH|MARAGHEH|Iran|||
11794161|8566008|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794337|8566157|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794338|8566157||TEHRAN|TEHRAN|Iran|||
11794504|8566306|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794505|8566306|JUMHOORI ESLAMI|Yasuj|Kohgiluyeh and Boyer-Ahmad|Iran|||
11794770|8566557|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
12257824|9020971|Gagarin Street, 10|Berezniki|Perm Territory|Russia|618419||
10940773|5948066|1st Tverskaya-Yamskaya St, 2|Moscow|Moscow Oblast|Russia|127006||
10941720|7348251||||United Arab Emirates|||
11387291|7201315||Medellín|Antioquia|Colombia|||
11850007|45273|Av. Urdaneta|Caracas|Distrito Capital|Venezuela|||
11850008|45273|Avenida Libertador|Caracas|Distrito Capital|Venezuela|||
12830387|1871141||||Iraq|||
10838091|7225834||Mosul|Nineveh|Iraq|||
12250707|7714106|Nabih Berry Road|Nabatieh|Nabatieh Governorate|Lebanon|||
12251990|467280|2 Novaya Basmannaya|Moscow|Moscow Region|Russia|107174||
12251991|467280|4, Vysotskogo st.|Moscow||Russia|109240||
12251992|467280|57, Bolshaya Polyanka St.|Moscow||Russia|119180||
12251993|467280|10, Vozdvizhenka st.|Moscow||Russia|125009||
12251994|467280|69, Novocheryemushenskaya st.|Moscow||Russia|||
12251995|467280|9, Akademika Sakharova av.|Moscow||Russia|107996||
12251996|467280|Academic Sakharov Avenue|Moscow||Russia|107078||
12639709|7154954|7 Avenue des Peupliers|Fleury-Mérogis|Île-de-France|France|91700||
10779738|7154954||Raqqa|Raqqa Governorate|Syria|||
12088065|8259014||Al-Qaim|Al-Anbar Province|Iraq|||
11268045|7765262||Magangué|Bolívar|Colombia|||
12659914|8167030||||Syria|||
347912|1869423|Free Trade Zone, Sanaati-e Kish||Kish|Iran|||
12684981|9434402|Unesco Center, Verdun|Beirut|Beirut Governorate|Lebanon|||
12685326|5321332|Kilómetro 5, vía usme|Bogotá|Cundinamarca|Colombia|||
12138913|5741467|Beechfield Road|Birmingham|England|United Kingdom|||
12603021|1869423|Flat 51, Building 122|Manama|Capital Governorate|Bahrain|||
12603022|1869423||Muharraq|Al Muharraq Governorate|Bahrain|||
12603025|1869423|Road 4203, Shop No 57 Z||Southern Governorate|Balkans|||
12603026|1869423|No. 25, Tandees Avenue|Tehran City|Tehran Province|Iran|||
398770|3799611||Brooklyn|New York|United States|||
398777|3799592||Brooklyn, New York City|New York|United States|||
11778405|8549108|Esfandiar Blvd, Valiasr Ave, Gandi Showmali St.|55944 Tehran||Iran|19686||
11778406|8549108|BANK EGHTESAD NOVIN BUILDING, 51 BARADRAN SHARIFI STREET, GANDI SHOWMALI ST.|TEHRAN|TEHRAN|Iran|1969954345||
11778407|8549108|AMIRPARVIZ, AFRIGHA|TEHRAN|TEHRAN|Iran|1969954345||
11778504|8549178|Esfandiar Blvd, Valiasr Ave, Gandi Showmali St.|55944 Tehran||Iran|19686||
11778505|8549178|BANK EGHTESAD NOVIN BUILDING, 51 BARADRAN SHARIFI STREET, GANDI SHOWMALI ST.|TEHRAN|TEHRAN|Iran|1969954345||
11778506|8549178|FERDOSI SQUARE|TEHRAN|TEHRAN|Iran|||
572301|5741467||Burton upon Trent|England|United Kingdom|||Website
577248|1869504||Gisenyi|Western Province|Rwanda|||
11399784|1636334|48, Dzhinikayeva St.||North Ossetia–Alania|Georgia|||
11405661|8166630||||Syria|||
11405687|8166645||||Syria|||
11405690|8166745||||Syria|||
11405727|8166530||||Syria|||
11405862|8167045||||Syria|||
162239|1869423|Road 383|Manama|Capital Governorate|Bahrain|||
164928|1926192|Mehrabad Airport|Tehran||Iran|||
170133|1943323||Pyongyang|Pyongyang province|North Korea|||
11791238|8563033|OVERSEAS INVT. AND NETW. EXPANSION, FLOOR 2, 190 MIRDAMAD BLVD|TEHRAN|TEHRAN|Iran|1549634811||
11791239|8563033|ALBORZ INDUSTRIAL CITY|QAZVIN|QAZVIN|Iran|||
11791394|8563148|BANK MELLI IRAN BUILDING, 115-0140 AL SABKHA, BANIYAS STREET|DUBAI|DUBAI|United Arab Emirates|||
11791395|8563148|BANK MELLI IRAN BUILDING, HAMAD BIN ABDULLA STREET|FUJAIRAH|FUJAIRAH|United Arab Emirates|||
11791438|8563182|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791439|8563182|ASTARA|Astara|Gilan|Iran|||
11791604|8563331|190 MIRDAMAD BLVD FLOOR 2|TEHRAN|TEHRAN|Iran|1549634811||
11794444|8566256|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794445|8566256|EMAM KHOMEINI|TONEKABON|TONEKABON|Iran|||
11794695|8566492|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794879|8566656|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794880|8566656|EMAM KHOMEINI ST|YAZD|YAZD|Iran|||
549335|5664038||||Syria|||Sanctions
11313063|3852557||||Colombia|||
12244189|9006847||||Lebanon|||
12245747|5947765|12 Tsnyanskaya street|Minsk||Belarus|220013||
12245996|9008785|Moscow Avenue|Voronezh|Voronezh|Russia|394026||
11638549|2592641||||Syria|||
11641441|7257525||London|England|United Kingdom|||
12679791|7209032|Baba Rory Shah|Sialkot|Punjab|Pakistan|||
13112295|9131361||||Colombia|||
13112855|9860668|53, 24th Street|Dubai|Emirate of Dubai|United Arab Emirates|||
489953|3880705||Baraki Barak District|Logar province|Afghanistan|||
10788210|7164476||London|England|United Kingdom|||
398773|3799581||Brooklyn, New York City|New York|United States|||
398820|3107619|Social Insurance Building|Damascus|Damascus Governorate|Syria|||
398821|3107619||||Syria|||Sanctions
11777320|8547959|237 MOTAHARI AVE|TEHRAN|TEHRAN|Iran|||
11777321|8547959||TEHRAN|TEHRAN|Iran|||
12181899|8943077|KR 17 No. 3-21|Sincelejo|Sucre|Colombia|||
12727370|9475605||||Colombia|||
451156|203225||||Italy|||SECO
11167347|7646323||El Tarra|Norte de Santander|Colombia|||
12686887|9436370||Mosquera|Nariño|Colombia|||
13157845|3235671||||Lebanon|||
157745|1433429|Corner of Imam Ali Highway and Babaei Highway|Tehran||Iran|||HMTreasury
159668|1869357|200 Middle Road #14-01|||Singapore|188980||
162509|1867285||Pyongyang|Pyongyang province|North Korea|||
164931|1926222|Vallie Asr Square|Tehran ||Iran|15946||
164932|1926222|No. 107 Sepahbod Gharany Ave|Tehran||Iran|||
164933|1926222||Esfahan||Iran|||
164934|1926222|Shahin Shahr|Esfahan||Iran|||
164935|1926222|Shahih Shar Industrial Zone|Isfahan||Iran|||HMTreasury
167356|1871029|Padegan-e-Valiasr Street|Tehran|Tehran Province|Iran|||
10852761|7241454||Leicester|Leicestershire|United Kingdom|||
10853212|7241749|||London|United Kingdom|||
11333751|5990853|Kilómetro 5 Vía Usme|Bogotá|Cundinamarca|Colombia|||
11333752|5990853|Carrera 45 Sur NO. 134-95|Ibagué|Tolima|Colombia|||
11342195|3845207||||Cameroon|||
11791512|8563237|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791770|8563437|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791771|8563437|EMAM KHOMEINI|Lahijan|Gilan|Iran|||
11794685|8566486|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794686|8566486|SHAHID EMADEDIN KARIMI|Nowshahr|Mazandaran|Iran|||
11794905|8566681|OVERSEAS INVT. AND NETW. EXPANSION, FLOOR 2, 190 MIRDAMAD BLVD|TEHRAN|TEHRAN|Iran|1549634811||
11794906|8566681|BAGHER SHAHR ROAD|TEHRAN|TEHRAN|Iran|||
11796824|8568760|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11796825|8568760|ABAS ABAD ST|TEHRAN|TEHRAN|Iran|||
11797074|8569053|Kilometro 3|Cartagena|Bolívar|Colombia|||
12260230|9023129||||Iran|||
12756305|9502720||Katy|Texas|United States|||
13179622|9920691|De la entrada Principal del Colegio Americano, 2 cuadras al oeste y 3 cuadras al norte|Managua|Managua|Nicaragua|||
13179623|9920691|Lomas de Monserrat|Managua|Managua|Nicaragua|||
575905|3845207||||Chad|||Sanctions
575906|3845207||||Niger|||Sanctions
582065|5773466|88B, T/Balewa Road ||Kano State|Nigeria|||
582066|5773466||||Sierra Leone|||Sanctions
10878449|7272806||||Malaysia|||
11405666|8166547||||Syria|||
11405688|8166726||||Syria|||
11405722|8166526||||Syria|||
11405723|8166749||||Syria|||
11405831|8166626||||Syria|||
11405868|8166549||||Syria|||
11405910|8167126||||Syria|||
475086|5424930|Ghadir 5th Floor, Embassies Street, Bir Hasan|||Lebanon|||Sanctions
